"GEO_ID","NAME","B19013_001E","B19013_001M","POPGROUP","POPGROUP_LABEL",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2015 Inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2015 Inflation-adjusted dollars)","Race/Ethnic Group","Population Groups",
"1400000US36047119000","Census Tract 1190; Kings County; New York","30565","8231","001","Total population",
"1400000US36047119200","Census Tract 1192; Kings County; New York","43182","9430","001","Total population",
"1400000US36047119400","Census Tract 1194; Kings County; New York","32136","13119","001","Total population",
"1400000US36047119600","Census Tract 1196; Kings County; New York","32115","8819","001","Total population",
"1400000US36047119800","Census Tract 1198; Kings County; New York","31225","6517","001","Total population",
"1400000US36047120000","Census Tract 1200; Kings County; New York","32468","6559","001","Total population",
"1400000US36047120200","Census Tract 1202; Kings County; New York","47206","14643","001","Total population",
"1400000US36047120800","Census Tract 1208, Kings County, New York","32269","5247","001","Total population",
"1400000US36047121000","Census Tract 1210; Kings County; New York","17139","6702","001","Total population",
"1400000US36047121400","Census Tract 1214; Kings County; New York","19264","3631","001","Total population",
"1400000US36047122000","Census Tract 1220; Kings County; New York","43125","14691","001","Total population",
"1400000US36047123700","Census Tract 1237; Kings County; New York","30035","5604","001","Total population",
"1400000US36047150200","Census Tract 1502; Kings County; New York","100813","21085","001","Total population",
"1400000US36047152200","Census Tract 1522; Kings County; New York","81618","10039","001","Total population",
"1400000US36061000201","Census Tract 2.01; New York County; New York","20521","4537","001","Total population",
"1400000US36061000202","Census Tract 2.02; New York County; New York","29684","3510","001","Total population",
"1400000US36061000600","Census Tract 6; New York County; New York","19863","5878","001","Total population",
"1400000US36061000700","Census Tract 7; New York County; New York","117841","13607","001","Total population",
"1400000US36061000800","Census Tract 8; New York County; New York","27137","7611","001","Total population",
"1400000US36061000900","Census Tract 9; New York County; New York","147500","30405","001","Total population",
"1400000US36061001001","Census Tract 10.01; New York County; New York","73239","16153","001","Total population",
"1400000US36061001002","Census Tract 10.02; New York County; New York","17560","3908","001","Total population",
"1400000US36061001200","Census Tract 12; New York County; New York","41705","19643","001","Total population",
"1400000US36061001300","Census Tract 13; New York County; New York","123558","15444","001","Total population",
"1400000US36061001401","Census Tract 14.01; New York County; New York","76250","14590","001","Total population",
"1400000US36061001402","Census Tract 14.02; New York County; New York","24375","3314","001","Total population",
"1400000US36061001501","Census Tract 15.01; New York County; New York","81867","11845","001","Total population",
"1400000US36061001502","Census Tract 15.02; New York County; New York","133209","11906","001","Total population",
"1400000US36061001600","Census Tract 16; New York County; New York","31452","15588","001","Total population",
"1400000US36061001800","Census Tract 18; New York County; New York","59416","7717","001","Total population",
"1400000US36061002000","Census Tract 20; New York County; New York","16778","2682","001","Total population",
"1400000US36061002100","Census Tract 21; New York County; New York","null","null","001","Total population",
"1400000US36061002201","Census Tract 22.01; New York County; New York","34988","11552","001","Total population",
"1400000US36061002202","Census Tract 22.02; New York County; New York","68750","27796","001","Total population",
"1400000US36061002400","Census Tract 24; New York County; New York","22676","5682","001","Total population",
"1400000US36061002500","Census Tract 25; New York County; New York","16527","2427","001","Total population",
"1400000US36061002601","Census Tract 26.01; New York County; New York","43854","21484","001","Total population",
"1400000US36061002602","Census Tract 26.02; New York County; New York","70037","16189","001","Total population",
"1400000US36061002700","Census Tract 27; New York County; New York","57171","16252","001","Total population",
"1400000US36061002800","Census Tract 28; New York County; New York","30056","7828","001","Total population",
"1400000US36061002900","Census Tract 29, New York County, New York","30629","7401","001","Total population",
"1400000US36061003001","Census Tract 30.01; New York County; New York","62199","18372","001","Total population",
"1400000US36061003002","Census Tract 30.02; New York County; New York","50625","15722","001","Total population",
"1400000US36061003100","Census Tract 31; New York County; New York","183500","49614","001","Total population",
"1400000US36061003200","Census Tract 32; New York County; New York","71033","12391","001","Total population",
"1400000US36061003300","Census Tract 33; New York County; New York","null","null","001","Total population",
"1400000US36061003400","Census Tract 34; New York County; New York","67166","9630","001","Total population",
"1400000US36061003601","Census Tract 36.01; New York County; New York","44286","12364","001","Total population",
"1400000US36061003602","Census Tract 36.02; New York County; New York","81250","28785","001","Total population",
"1400000US36061003700","Census Tract 37; New York County; New York","129904","35914","001","Total population",
"1400000US36061003800","Census Tract 38; New York County; New York","64800","15754","001","Total population",
"1400000US36061003900","Census Tract 39; New York County; New York","135250","60346","001","Total population",
"1400000US36061004000","Census Tract 40, New York County, New York","85338","10600","001","Total population",
"1400000US36061004100","Census Tract 41; New York County; New York","59570","19014","001","Total population",
"1400000US36061004200","Census Tract 42; New York County; New York","146304","21885","001","Total population",
"1400000US36061004300","Census Tract 43; New York County; New York","71635","12283","001","Total population",
"1400000US36061004400","Census Tract 44; New York County; New York","93010","10005","001","Total population",
"1400000US36061004500","Census Tract 45; New York County; New York","139079","50950","001","Total population",
"1400000US36061004700","Census Tract 47; New York County; New York","101786","22651","001","Total population",
"1400000US36061004800","Census Tract 48; New York County; New York","106789","14554","001","Total population",
"1400000US36061004900","Census Tract 49; New York County; New York","97929","10854","001","Total population",
"1400000US36061005000","Census Tract 50; New York County; New York","102723","20770","001","Total population",
"1400000US36061005200","Census Tract 52; New York County; New York","168375","33442","001","Total population",
"1400000US36061005400","Census Tract 54; New York County; New York","132813","28764","001","Total population",
"1400000US36061005501","Census Tract 55.01; New York County; New York","134417","45311","001","Total population",
"1400000US36061005502","Census Tract 55.02; New York County; New York","138523","54248","001","Total population",
"1400000US36061005600","Census Tract 56; New York County; New York","115521","53056","001","Total population",
"1400000US36061005700","Census Tract 57; New York County; New York","150833","24172","001","Total population",
"1400000US36061005800","Census Tract 58; New York County; New York","157934","48028","001","Total population",
"1400000US36061005900","Census Tract 59; New York County; New York","103672","20810","001","Total population",
"1400000US36061006000","Census Tract 60; New York County; New York","106310","2566","001","Total population",
"1400000US36061006100","Census Tract 61; New York County; New York","108973","16519","001","Total population",
"1400000US36061006200","Census Tract 62; New York County; New York","82102","36366","001","Total population",
"1400000US36061006300","Census Tract 63; New York County; New York","113284","19068","001","Total population",
"1400000US36061006400","Census Tract 64; New York County; New York","96090","17412","001","Total population",
"1400000US36061006500","Census Tract 65; New York County; New York","97718","17225","001","Total population",
"1400000US36061006600","Census Tract 66; New York County; New York","64963","21427","001","Total population",
"1400000US36061006700","Census Tract 67; New York County; New York","88492","14460","001","Total population",
"1400000US36061006800","Census Tract 68; New York County; New York","109526","18259","001","Total population",
"1400000US36061006900","Census Tract 69; New York County; New York","183750","35202","001","Total population",
"1400000US36061007000","Census Tract 70, New York County, New York","101848","14153","001","Total population",
"1400000US36061007100","Census Tract 71; New York County; New York","125028","9155","001","Total population",
"1400000US36061007200","Census Tract 72; New York County; New York","104272","9148","001","Total population",
"1400000US36061007300","Census Tract 73; New York County; New York","97149","27937","001","Total population",
"1400000US36061007400","Census Tract 74; New York County; New York","128618","33475","001","Total population",
"1400000US36061007500","Census Tract 75; New York County; New York","113682","27211","001","Total population",
"1400000US36061007600","Census Tract 76; New York County; New York","103264","25325","001","Total population",
"1400000US36061007700","Census Tract 77; New York County; New York","127729","17801","001","Total population",
"1400000US36061007800","Census Tract 78; New York County; New York","120205","12734","001","Total population",
"1400000US36061007900","Census Tract 79; New York County; New York","83922","22314","001","Total population",
"1400000US36061008000","Census Tract 80; New York County; New York","110242","24765","001","Total population",
"1400000US36061008100","Census Tract 81; New York County; New York","111476","13572","001","Total population",
"1400000US36061008200","Census Tract 82; New York County; New York","107925","27651","001","Total population",
"1400000US36061008300","Census Tract 83; New York County; New York","69303","17227","001","Total population",
"1400000US36061008400","Census Tract 84; New York County; New York","120938","42042","001","Total population",
"1400000US36061008601","Census Tract 86.01; New York County; New York","142299","29049","001","Total population",
"1400000US36061008603","Census Tract 86.03; New York County; New York","142304","23585","001","Total population",
"1400000US36061008700","Census Tract 87; New York County; New York","122569","31244","001","Total population",
"1400000US36061008800","Census Tract 88; New York County; New York","100179","10403","001","Total population",
"1400000US36061008900","Census Tract 89; New York County; New York","89315","27493","001","Total population",
"1400000US36061009000","Census Tract 90; New York County; New York","119196","17482","001","Total population",
"1400000US36061009100","Census Tract 91; New York County; New York","111505","17358","001","Total population",
"1400000US36061009200","Census Tract 92; New York County; New York","122379","38576","001","Total population",
"1400000US36061009300","Census Tract 93; New York County; New York","76058","16263","001","Total population",
"1400000US36061009500","Census Tract 95; New York County; New York","145956","30975","001","Total population",
"1400000US36061009700","Census Tract 97; New York County; New York","43948","14165","001","Total population",
"1400000US36061009800","Census Tract 98; New York County; New York","122331","15764","001","Total population",
"1400000US36061009900","Census Tract 99, New York County, New York","128906","14704","001","Total population",
"1400000US36061010000","Census Tract 100; New York County; New York","112098","27814","001","Total population",
"1400000US36061010100","Census Tract 101; New York County; New York","159821","16784","001","Total population",
"1400000US36061010300","Census Tract 103; New York County; New York","94607","13651","001","Total population",
"1400000US36061010400","Census Tract 104; New York County; New York","111806","28324","001","Total population",
"1400000US36061010601","Census Tract 106.01; New York County; New York","125488","14020","001","Total population",
"1400000US36061010602","Census Tract 106.02; New York County; New York","120053","17918","001","Total population",
"1400000US36061010800","Census Tract 108, New York County, New York","127109","23481","001","Total population",
"1400000US36061011000","Census Tract 110; New York County; New York","103797","22663","001","Total population",
"1400000US36061011100","Census Tract 111; New York County; New York","105750","14705","001","Total population",
"1400000US36061011201","Census Tract 112.01; New York County; New York","138250","50132","001","Total population",
"1400000US36061011202","Census Tract 112.02; New York County; New York","192857","82681","001","Total population",
"1400000US36061011203","Census Tract 112.03; New York County; New York","128083","27382","001","Total population",
"1400000US36061011401","Census Tract 114.01; New York County; New York","197500","37671","001","Total population",
"1400000US36061011402","Census Tract 114.02; New York County; New York","151131","28652","001","Total population",
"1400000US36061011500","Census Tract 115; New York County; New York","86741","14531","001","Total population",
"1400000US36061011600","Census Tract 116; New York County; New York","72152","13623","001","Total population",
"1400000US36061011700","Census Tract 117; New York County; New York","107125","14069","001","Total population",
"1400000US36061011800","Census Tract 118; New York County; New York","125588","30414","001","Total population",
"1400000US36061011900","Census Tract 119; New York County; New York","11671","1150","001","Total population",
"1400000US36061012000","Census Tract 120; New York County; New York","148833","40452","001","Total population",
"1400000US36061012100","Census Tract 121, New York County, New York","62301","16375","001","Total population",
"1400000US36061012200","Census Tract 122; New York County; New York","156218","27533","001","Total population",
"1400000US36061012400","Census Tract 124; New York County; New York","117225","18160","001","Total population",
"1400000US36061012500","Census Tract 125; New York County; New York","150682","21997","001","Total population",
"1400000US36061012600","Census Tract 126, New York County, New York","112614","31356","001","Total population",
"1400000US36061012700","Census Tract 127; New York County; New York","69578","6905","001","Total population",
"1400000US36061012800","Census Tract 128; New York County; New York","175259","33245","001","Total population",
"1400000US36061012900","Census Tract 129, New York County, New York","111290","20087","001","Total population",
"1400000US36061013000","Census Tract 130; New York County; New York","244375","87688","001","Total population",
"1400000US36061013100","Census Tract 131; New York County; New York","85195","13257","001","Total population",
"1400000US36061013200","Census Tract 132, New York County, New York","78647","10759","001","Total population",
"1400000US36061013300","Census Tract 133; New York County; New York","81974","18456","001","Total population",
"1400000US36061013400","Census Tract 134; New York County; New York","97801","10994","001","Total population",
"1400000US36061013500","Census Tract 135, New York County, New York","62290","11169","001","Total population",
"1400000US36061013600","Census Tract 136, New York County, New York","108587","12991","001","Total population",
"1400000US36061013700","Census Tract 137; New York County; New York","142982","28183","001","Total population",
"1400000US36061013800","Census Tract 138; New York County; New York","118358","25196","001","Total population",
"1400000US36061013900","Census Tract 139; New York County; New York","91952","22692","001","Total population",
"1400000US36061014000","Census Tract 140; New York County; New York","137700","37582","001","Total population",
"1400000US36061014200","Census Tract 142; New York County; New York","235455","43299","001","Total population",
"1400000US36061014401","Census Tract 144.01; New York County; New York","101750","21279","001","Total population",
"1400000US36061014402","Census Tract 144.02; New York County; New York","117656","22922","001","Total population",
"1400000US36061014500","Census Tract 145; New York County; New York","161685","29461","001","Total population",
"1400000US36061014601","Census Tract 146.01; New York County; New York","120257","23922","001","Total population",
"1400000US36061014602","Census Tract 146.02; New York County; New York","97632","19046","001","Total population",
"1400000US36061014700","Census Tract 147; New York County; New York","137328","40035","001","Total population",
"1400000US36061014801","Census Tract 148.01; New York County; New York","167667","28249","001","Total population",
"1400000US36061014802","Census Tract 148.02; New York County; New York","109493","34118","001","Total population",
"1400000US36061014900","Census Tract 149; New York County; New York","154972","31969","001","Total population",
"1400000US36061015001","Census Tract 150.01; New York County; New York","151625","32006","001","Total population",
"1400000US36061015002","Census Tract 150.02; New York County; New York","156500","39951","001","Total population",
"1400000US36061015100","Census Tract 151, New York County, New York","67125","20946","001","Total population",
"1400000US36061015200","Census Tract 152; New York County; New York","82308","23320","001","Total population",
"1400000US36061015300","Census Tract 153, New York County, New York","140083","38731","001","Total population",
"1400000US36061015400","Census Tract 154, New York County, New York","80803","14490","001","Total population",
"1400000US36061015500","Census Tract 155, New York County, New York","106157","21696","001","Total population",
"1400000US36061015601","Census Tract 156.01; New York County; New York","88620","9491","001","Total population",
"1400000US36061015602","Census Tract 156.02; New York County; New York","50455","10657","001","Total population",
"1400000US36061015700","Census Tract 157; New York County; New York","122734","34648","001","Total population",
"1400000US36061015801","Census Tract 158.01; New York County; New York","136750","37809","001","Total population",
"1400000US36061015802","Census Tract 158.02; New York County; New York","100642","17446","001","Total population",
"1400000US36061015900","Census Tract 159; New York County; New York","117900","17123","001","Total population",
"1400000US36061016001","Census Tract 160.01; New York County; New York","222222","33480","001","Total population",
"1400000US36061016002","Census Tract 160.02; New York County; New York","87167","27892","001","Total population",
"1400000US36061016100","Census Tract 161; New York County; New York","126727","14242","001","Total population",
"1400000US36061016200","Census Tract 162; New York County; New York","21577","5389","001","Total population",
"1400000US36061016300","Census Tract 163; New York County; New York","109971","14613","001","Total population",
"1400000US36061016400","Census Tract 164; New York County; New York","33493","9622","001","Total population",
"1400000US36061016500","Census Tract 165; New York County; New York","126346","25220","001","Total population",
"1400000US36061016600","Census Tract 166; New York County; New York","35306","6662","001","Total population",
"1400000US36061016700","Census Tract 167; New York County; New York","113276","18067","001","Total population",
"1400000US36061016800","Census Tract 168; New York County; New York","26136","7756","001","Total population",
"1400000US36061016900","Census Tract 169; New York County; New York","107401","32267","001","Total population",
"1400000US36061017000","Census Tract 170; New York County; New York","30711","7237","001","Total population",
"1400000US36061017100","Census Tract 171; New York County; New York","115331","31450","001","Total population",
"1400000US36061017200","Census Tract 172; New York County; New York","35017","5821","001","Total population",
"1400000US36061017300","Census Tract 173; New York County; New York","113750","14700","001","Total population",
"1400000US36061017401","Census Tract 174.01; New York County; New York","21435","6042","001","Total population",
"1400000US36061017402","Census Tract 174.02; New York County; New York","37426","15350","001","Total population",
"1400000US36061017500","Census Tract 175; New York County; New York","137344","30453","001","Total population",
"1400000US36061017700","Census Tract 177; New York County; New York","77957","19064","001","Total population",
"1400000US36061017800","Census Tract 178; New York County; New York","32896","9025","001","Total population",
"1400000US36061017900","Census Tract 179; New York County; New York","75997","12074","001","Total population",
"1400000US36061018000","Census Tract 180; New York County; New York","31842","4386","001","Total population",
"1400000US36061018100","Census Tract 181; New York County; New York","70075","24512","001","Total population",
"1400000US36061018200","Census Tract 182; New York County; New York","23451","5972","001","Total population",
"1400000US36061018300","Census Tract 183; New York County; New York","100956","33658","001","Total population",
"1400000US36061018400","Census Tract 184; New York County; New York","25581","3819","001","Total population",
"1400000US36061018500","Census Tract 185; New York County; New York","91776","20338","001","Total population",
"1400000US36061018600","Census Tract 186; New York County; New York","24769","11011","001","Total population",
"1400000US36061018700","Census Tract 187; New York County; New York","110385","14268","001","Total population",
"1400000US36061018800","Census Tract 188; New York County; New York","29146","7673","001","Total population",
"1400000US36061018900","Census Tract 189; New York County; New York","28158","6515","001","Total population",
"1400000US36061019000","Census Tract 190; New York County; New York","58750","11440","001","Total population",
"1400000US36061019100","Census Tract 191; New York County; New York","83188","20825","001","Total population",
"1400000US36061019200","Census Tract 192; New York County; New York","16206","1956","001","Total population",
"1400000US36061019300","Census Tract 193; New York County; New York","32236","11012","001","Total population",
"1400000US36061019400","Census Tract 194; New York County; New York","27273","11367","001","Total population",
"1400000US36061019500","Census Tract 195; New York County; New York","117045","25802","001","Total population",
"1400000US36061019600","Census Tract 196; New York County; New York","19045","5094","001","Total population",
"1400000US36061019701","Census Tract 197.01; New York County; New York","72000","21439","001","Total population",
"1400000US36061019702","Census Tract 197.02; New York County; New York","63135","21333","001","Total population",
"1400000US36061019800","Census Tract 198; New York County; New York","70481","17336","001","Total population",
"1400000US36061019900","Census Tract 199; New York County; New York","76902","8994","001","Total population",
"1400000US36061020000","Census Tract 200; New York County; New York","66000","16866","001","Total population",
"1400000US36061020101","Census Tract 201.01; New York County; New York","82353","14454","001","Total population",
"1400000US36061020102","Census Tract 201.02; New York County; New York","54563","6386","001","Total population",
"1400000US36061020300","Census Tract 203; New York County; New York","36667","16046","001","Total population",
"1400000US36061020500","Census Tract 205; New York County; New York","111875","30984","001","Total population",
"1400000US36061020600","Census Tract 206; New York County; New York","39468","8268","001","Total population",
"1400000US36061020701","Census Tract 207.01; New York County; New York","60798","11831","001","Total population",
"1400000US36061020800","Census Tract 208; New York County; New York","42220","8831","001","Total population",
"1400000US36061020901","Census Tract 209.01; New York County; New York","32848","10865","001","Total population",
"1400000US36061021000","Census Tract 210; New York County; New York","29811","4644","001","Total population",
"1400000US36061021100","Census Tract 211; New York County; New York","53389","15849","001","Total population",
"1400000US36061021200","Census Tract 212; New York County; New York","52263","5507","001","Total population",
"1400000US36061021303","Census Tract 213.03; New York County; New York","37628","7577","001","Total population",
"1400000US36061021400","Census Tract 214; New York County; New York","44405","6150","001","Total population",
"1400000US36061021500","Census Tract 215; New York County; New York","33477","7115","001","Total population",
"1400000US36061021600","Census Tract 216; New York County; New York","46250","6779","001","Total population",
"1400000US36061021800","Census Tract 218; New York County; New York","47155","9711","001","Total population",
"1400000US36061021900","Census Tract 219; New York County; New York","19025","5379","001","Total population",
"1400000US36061022000","Census Tract 220; New York County; New York","47808","10415","001","Total population",
"1400000US36061022102","Census Tract 221.02; New York County; New York","42284","14016","001","Total population",
"1400000US36061022200","Census Tract 222; New York County; New York","32361","14495","001","Total population",
"1400000US36061022301","Census Tract 223.01; New York County; New York","37500","4507","001","Total population",
"1400000US36061022302","Census Tract 223.02; New York County; New York","24241","5099","001","Total population",
"1400000US36061022400","Census Tract 224; New York County; New York","25000","7981","001","Total population",
"1400000US36061022500","Census Tract 225; New York County; New York","48157","12687","001","Total population",
"1400000US36061022600","Census Tract 226; New York County; New York","36627","10037","001","Total population",
"1400000US36061022700","Census Tract 227; New York County; New York","47597","6894","001","Total population",
"1400000US36061022800","Census Tract 228; New York County; New York","33910","14353","001","Total population",
"1400000US36061022900","Census Tract 229; New York County; New York","34898","9962","001","Total population",
"1400000US36061023000","Census Tract 230; New York County; New York","35569","6368","001","Total population",
"1400000US36061023100","Census Tract 231; New York County; New York","45262","10533","001","Total population",
"1400000US36061023200","Census Tract 232; New York County; New York","28800","3316","001","Total population",
"1400000US36061023300","Census Tract 233; New York County; New York","41552","8931","001","Total population",
"1400000US36061023400","Census Tract 234; New York County; New York","38854","13711","001","Total population",
"1400000US36061023501","Census Tract 235.01; New York County; New York","34846","7530","001","Total population",
"1400000US36061023502","Census Tract 235.02; New York County; New York","29293","5717","001","Total population",
"1400000US36061023600","Census Tract 236; New York County; New York","36540","3055","001","Total population",
"1400000US36061023700","Census Tract 237; New York County; New York","37232","8333","001","Total population",
"1400000US36061023801","Census Tract 238.01, New York County, New York","86712","13592","001","Total population",
"1400000US36061023802","Census Tract 238.02; New York County; New York","114545","18462","001","Total population",
"1400000US36061023900","Census Tract 239; New York County; New York","41036","12263","001","Total population",
"1400000US36061024000","Census Tract 240; New York County; New York","null","null","001","Total population",
"1400000US36061024100","Census Tract 241; New York County; New York","47957","13999","001","Total population",
"1400000US36061024200","Census Tract 242; New York County; New York","18275","3301","001","Total population",
"1400000US36061024301","Census Tract 243.01; New York County; New York","38067","7134","001","Total population",
"1400000US36061024302","Census Tract 243.02; New York County; New York","20371","3508","001","Total population",
"1400000US36061024500","Census Tract 245; New York County; New York","35394","3870","001","Total population",
"1400000US36061024700","Census Tract 247; New York County; New York","40559","9763","001","Total population",
"1400000US36061024900","Census Tract 249; New York County; New York","37679","10059","001","Total population",
"1400000US36061025100","Census Tract 251; New York County; New York","28688","4166","001","Total population",
"1400000US36061025300","Census Tract 253; New York County; New York","36780","8286","001","Total population",
"1400000US36061025500","Census Tract 255; New York County; New York","50228","17007","001","Total population",
"1400000US36061025700","Census Tract 257; New York County; New York","76686","8162","001","Total population",
"1400000US36061025900","Census Tract 259; New York County; New York","54913","6916","001","Total population",
"1400000US36061026100","Census Tract 261; New York County; New York","29702","5024","001","Total population",
"1400000US36061026300","Census Tract 263; New York County; New York","29308","2974","001","Total population",
"1400000US36061026500","Census Tract 265; New York County; New York","61695","9957","001","Total population",
"1400000US36061026700","Census Tract 267; New York County; New York","39033","4379","001","Total population",
"1400000US36061026900","Census Tract 269; New York County; New York","32585","4637","001","Total population",
"1400000US36061027100","Census Tract 271; New York County; New York","49750","6131","001","Total population",
"1400000US36061027300","Census Tract 273; New York County; New York","74621","5523","001","Total population",
"1400000US36061027500","Census Tract 275; New York County; New York","91552","17393","001","Total population",
"1400000US36061027700","Census Tract 277; New York County; New York","28449","6210","001","Total population",
"1400000US36061027900","Census Tract 279; New York County; New York","48242","6962","001","Total population",
"1400000US36061028100","Census Tract 281; New York County; New York","107727","18480","001","Total population",
"1400000US36061028300","Census Tract 283; New York County; New York","49612","6262","001","Total population",
"1400000US36061028500","Census Tract 285; New York County; New York","36500","8828","001","Total population",
"1400000US36061028700","Census Tract 287; New York County; New York","46891","5422","001","Total population",
"1400000US36061029100","Census Tract 291; New York County; New York","28743","5050","001","Total population",
"1400000US36061029300","Census Tract 293; New York County; New York","32509","5096","001","Total population",
"1400000US36061029500","Census Tract 295; New York County; New York","65160","3590","001","Total population",
"1400000US36061029900","Census Tract 299; New York County; New York","23661","5569","001","Total population",
"1400000US36061030300","Census Tract 303; New York County; New York","54718","7621","001","Total population",
"1400000US36061030700","Census Tract 307; New York County; New York","71250","13463","001","Total population",
"1400000US36061030900","Census Tract 309; New York County; New York","27513","5524","001","Total population",
"1400000US36061031703","Census Tract 317.03; New York County; New York","182401","38378","001","Total population",
"1400000US36061031704","Census Tract 317.04; New York County; New York","152692","29447","001","Total population",
"1400000US36081000100","Census Tract 1, Queens County, New York","127807","12982","001","Total population",
"1400000US36081000200","Census Tract 2; Queens County; New York","64242","6332","001","Total population",
"1400000US36081000400","Census Tract 4; Queens County; New York","54773","11571","001","Total population",
"1400000US36081000600","Census Tract 6; Queens County; New York","56694","17083","001","Total population",
"1400000US36081000700","Census Tract 7, Queens County, New York","93670","19723","001","Total population",
"1400000US36081000800","Census Tract 8; Queens County; New York","66056","8877","001","Total population",
"1400000US36081001000","Census Tract 10; Queens County; New York","61900","8201","001","Total population",
"1400000US36081001200","Census Tract 12; Queens County; New York","63862","8006","001","Total population",
"1400000US36081001400","Census Tract 14; Queens County; New York","61081","11365","001","Total population",
"1400000US36081001600","Census Tract 16; Queens County; New York","61786","13165","001","Total population",
"1400000US36081001800","Census Tract 18; Queens County; New York","62895","14565","001","Total population",
"1400000US36081001900","Census Tract 19, Queens County, New York","117788","18798","001","Total population",
"1400000US36081002000","Census Tract 20; Queens County; New York","77321","18024","001","Total population",
"1400000US36081002200","Census Tract 22; Queens County; New York","58333","13047","001","Total population",
"1400000US36081002400","Census Tract 24; Queens County; New York","60506","7315","001","Total population",
"1400000US36081002500","Census Tract 25; Queens County; New York","16584","2154","001","Total population",
"1400000US36081002600","Census Tract 26; Queens County; New York","73971","18443","001","Total population",
"1400000US36081002800","Census Tract 28; Queens County; New York","57457","12805","001","Total population",
"1400000US36081003000","Census Tract 30; Queens County; New York","41071","14368","001","Total population",
"1400000US36081003100","Census Tract 31; Queens County; New York","56667","18289","001","Total population",
"1400000US36081003200","Census Tract 32; Queens County; New York","69583","8225","001","Total population",
"1400000US36081003300","Census Tract 33, Queens County, New York","54025","6551","001","Total population",
"1400000US36081003400","Census Tract 34; Queens County; New York","74000","12808","001","Total population",
"1400000US36081003600","Census Tract 36; Queens County; New York","76081","8339","001","Total population",
"1400000US36081003800","Census Tract 38; Queens County; New York","53654","15849","001","Total population",
"1400000US36081003900","Census Tract 39; Queens County; New York","41287","5602","001","Total population",
"1400000US36081004001","Census Tract 40.01; Queens County; New York","67667","22830","001","Total population",
"1400000US36081004002","Census Tract 40.02; Queens County; New York","54931","34205","001","Total population",
"1400000US36081004200","Census Tract 42; Queens County; New York","48839","2558","001","Total population",
"1400000US36081004300","Census Tract 43; Queens County; New York","18594","9408","001","Total population",
"1400000US36081004401","Census Tract 44.01; Queens County; New York","53333","7703","001","Total population",
"1400000US36081004500","Census Tract 45; Queens County; New York","71290","9400","001","Total population",
"1400000US36081004700","Census Tract 47; Queens County; New York","29538","4583","001","Total population",
"1400000US36081005100","Census Tract 51; Queens County; New York","46217","4807","001","Total population",
"1400000US36081005200","Census Tract 52; Queens County; New York","51620","12407","001","Total population",
"1400000US36081005300","Census Tract 53; Queens County; New York","53496","12940","001","Total population",
"1400000US36081005400","Census Tract 54; Queens County; New York","58125","4824","001","Total population",
"1400000US36081005500","Census Tract 55; Queens County; New York","58690","6000","001","Total population",
"1400000US36081005700","Census Tract 57; Queens County; New York","57569","7158","001","Total population",
"1400000US36081005800","Census Tract 58; Queens County; New York","72639","11769","001","Total population",
"1400000US36081005900","Census Tract 59; Queens County; New York","66875","19596","001","Total population",
"1400000US36081006100","Census Tract 61; Queens County; New York","59397","10715","001","Total population",
"1400000US36081006201","Census Tract 62.01; Queens County; New York","62572","11544","001","Total population",
"1400000US36081006202","Census Tract 62.02; Queens County; New York","55253","12167","001","Total population",
"1400000US36081006300","Census Tract 63; Queens County; New York","60633","7442","001","Total population",
"1400000US36081006501","Census Tract 65.01; Queens County; New York","59964","5612","001","Total population",
"1400000US36081006502","Census Tract 65.02; Queens County; New York","61750","8551","001","Total population",
"1400000US36081006900","Census Tract 69; Queens County; New York","46558","5855","001","Total population",
"1400000US36081007100","Census Tract 71; Queens County; New York","70407","9328","001","Total population",
"1400000US36081007300","Census Tract 73; Queens County; New York","60319","13277","001","Total population",
"1400000US36081007500","Census Tract 75; Queens County; New York","67969","9949","001","Total population",
"1400000US36081007700","Census Tract 77; Queens County; New York","78409","11380","001","Total population",
"1400000US36081007900","Census Tract 79; Queens County; New York","45886","8543","001","Total population",
"1400000US36081008100","Census Tract 81; Queens County; New York","77829","39257","001","Total population",
"1400000US36081008300","Census Tract 83; Queens County; New York","46190","7401","001","Total population",
"1400000US36081008500","Census Tract 85; Queens County; New York","34904","13828","001","Total population",
"1400000US36081008600","Census Tract 86; Queens County; New York","73345","15087","001","Total population",
"1400000US36081008700","Census Tract 87; Queens County; New York","21767","4596","001","Total population",
"1400000US36081008800","Census Tract 88; Queens County; New York","80363","13494","001","Total population",
"1400000US36081009100","Census Tract 91; Queens County; New York","65809","26162","001","Total population",
"1400000US36081009400","Census Tract 94; Queens County; New York","51458","5345","001","Total population",
"1400000US36081009500","Census Tract 95; Queens County; New York","60960","6288","001","Total population",
"1400000US36081009600","Census Tract 96; Queens County; New York","73533","11619","001","Total population",
"1400000US36081009700","Census Tract 97; Queens County; New York","78319","14231","001","Total population",
"1400000US36081009800","Census Tract 98; Queens County; New York","50114","20520","001","Total population",
"1400000US36081010000","Census Tract 100; Queens County; New York","66696","24068","001","Total population",
"1400000US36081010100","Census Tract 101; Queens County; New York","61293","13194","001","Total population",
"1400000US36081010200","Census Tract 102; Queens County; New York","52639","11138","001","Total population",
"1400000US36081010300","Census Tract 103; Queens County; New York","60815","8426","001","Total population",
