cartodb_id,bbl,tract_10,sba_name,ccd_name,cd_name,boro_name,city_name,tax_delinquency,ser_violation,assessed_value,owner_name,res_units,year_built,buildings,net_inc_sqft,gross_exp_sqft,standard_address,inc_tar_info,inc_tar_units_0bed,inc_tar_units_1bed,inc_tar_units_2bed,inc_tar_units_3bed,inc_tar_units_4bed,floodplain_flag,applied_filters
9529115,3016000010,36047028900,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,1568700,"AML BROADWAY, LLC",22,2009,1,,,1086 Broadway,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9485029,3016420017,36047038500,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,655200,"694 MONROE DEVELOPMENT, LLC",7,2015,1,,,694 Monroe Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9485097,3016420037,36047038500,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,1054800,726 MONROE LLC,7,2016,1,,,726 Monroe Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9530399,3016510054,36047029500,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,541800,"695 JEFFERSON, LLC",7,2017,1,,,695 Jefferson Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9531252,3016530080,36047038500,Bedford Stuyvesant,City Council District 41,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,1,514350,829 JEFFERSON LLC,7,2018,1,,,829 Jefferson Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9486407,3016530090,36047038500,Bedford Stuyvesant,City Council District 41,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,3385800,"NEW BROOKLYN MANOR, LLC",38,2017,1,25.1,9.5,807 Jefferson Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9531255,3016530180,36047038500,Bedford Stuyvesant,City Council District 41,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,514350,827 JEFFERSON LLC,7,2018,1,,,827 Jefferson Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9531256,3016537502,36047038500,Bedford Stuyvesant,City Council District 41,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,362700,DBMC EQUITIES LLC,64,2018,1,,,813 Jefferson Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9530407,3016560041,36047029500,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,994050,WILL-MAR-REALTY LLC,15,2018,1,,,228 Malcolm X Boulevard,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9530456,3016567501,36047029500,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,418051,UNAVAILABLE OWNER,7,2015,1,,,664 Jefferson Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9530462,3016570011,36047038300,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,742500,SAM PARKER LLC,10,1927,1,,,217 Malcolm X Boulevard,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9486680,3016590035,36047027500,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,433350,484 HANCOCK ST. LLC,6,1927,1,,,484 Hancock Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9486681,3016590036,36047027500,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,308700,UNAVAILABLE OWNER,6,1927,1,,,488 Hancock Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9531222,3016670035,36047038300,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,517500,BLACK PEARL HOLDINGS LLC,7,2015,1,,,670 Halsey Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9531223,3016670036,36047038300,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,658800,672 HALSEY LLC,8,2015,1,,,672 Halsey Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9531879,3016820070,36047038100,North Crown Heights/Prospect Heights,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,509850,SUPERIOR BLEECKER LLC,8,2013,1,,,237 Bainbridge Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9532677,3016870068,36047038100,North Crown Heights/Prospect Heights,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,607500,"201 CHANUCEY STREET, LLC",6,2016,2,,,201 Chauncey Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9532678,3016870069,36047038100,North Crown Heights/Prospect Heights,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,607500,UNAVAILABLE OWNER,6,2016,1,,,199 Chauncey Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9532680,3016870072,36047038100,North Crown Heights/Prospect Heights,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,693900,"TOWNHOUSE RENTAL, L.L.C.",9,2015,1,,,193 Chauncey Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9532668,3016910010,36047029700,North Crown Heights/Prospect Heights,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,764550,84 CHAUNCEY LLC,7,2016,1,,,84 Chauncey Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9532775,3016950011,36047038100,North Crown Heights/Prospect Heights,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,1,778050,"TOWNHOUSE RENTAL, L.L.C.",7,2015,1,,,90 Marion Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9533004,3016990071,36047027100,North Crown Heights/Prospect Heights,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,513900,475 HER LLC,8,2015,1,,,475 Herkimer Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9533072,3016997502,36047027100,North Crown Heights/Prospect Heights,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,409950,"511 HERKIMER, LLC",8,2018,1,,,511 Herkimer St,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9532754,3017040010,36047029900,North Crown Heights/Prospect Heights,City Council District 41,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,422550,1882 FULTON HOLDINGS LLC,8,2005,1,,,1882 Fulton Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9533302,3017040036,36047029900,North Crown Heights/Prospect Heights,City Council District 41,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,450450,1930 FULTON LLC,6,2007,1,,,1930 Fulton Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9532818,3017040063,36047029900,North Crown Heights/Prospect Heights,City Council District 41,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,299250,891 HERKIMER LLC,7,2013,1,,,891 Herkimer Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9533341,3017050041,36047027100,North Crown Heights/Prospect Heights,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,1174050,516 HERKIMER LLC,15,2016,1,,,516 Herkimer Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9534498,3017120039,36047029900,North Crown Heights/Prospect Heights,City Council District 41,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,1,547650,STARR TOWERS LLC,8,2004,1,,,1849 Atlantic Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9534537,3017120139,36047029900,North Crown Heights/Prospect Heights,City Council District 41,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,547650,STARR TOWERS LLC,8,2004,1,,,1845 Atlantic Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9532867,3017130007,36047029900,North Crown Heights/Prospect Heights,City Council District 41,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,1,7120350,1875 ATLANTIC AVE DEVELOPMENT LLC,118,2015,1,21.4,18.3,21 Kane Place,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9532871,3017150019,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,3071250,PARK LANE DEVELOPMENT I LLC,13,2019,1,,,753 Bedford Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9532927,3017157508,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,1476284,UNAVAILABLE OWNER,12,2008,1,,,789 Bedford Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9532928,3017157509,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,1,1485768,UNAVAILABLE OWNER,12,2008,1,,,783 Bedford Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9532926,3017157507,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,1,1508686,THE 777 BEDFORD AVE CONDO,12,2007,1,,,777 Bedford Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9532925,3017157506,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,1523526,UNAVAILABLE OWNER,12,2007,1,,,773 Bedford Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9532929,3017157510,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,1179007,UNAVAILABLE OWNER,9,2007,1,,,739 Bedford Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9534392,3017347504,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,3485247,THE SPENCER BEDFORD AVE CONDO,32,2003,3,,,835 Bedford Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9482569,3001797504,36047003900,Brooklyn Heights/Fort Greene,City Council District 33,BK 02 - Fort Greene/Brooklyn Heights,Brooklyn,New York City,1,,3005101,THE 489 ATLANTIC AVE & 480 STATE ST COND,8,2005,1,,,489 Atlantic Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9489774,3017347509,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,1455298,UNAVAILABLE OWNER,12,2003,1,,,809 Bedford Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9533096,3017347513,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,1018799,UNAVAILABLE OWNER,12,2004,2,,,74 Spencer Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9533096,3017347513,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,1018799,UNAVAILABLE OWNER,12,2004,2,,,74 Spencer Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9489775,3017347512,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,975598,UNAVAILABLE OWNER,12,2003,2,,,80 Spencer Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9534852,3017347510,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,1027345,UNAVAILABLE OWNER,12,2003,2,,,82 Spencer Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9534853,3017347515,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,984148,UNAVAILABLE OWNER,12,2004,2,,,86 Spencer Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9489829,3017347516,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,872092,UNAVAILABLE OWNER,12,2004,2,,,90 Spencer Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9489776,3017347514,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,1,393754,UNAVAILABLE OWNER,6,2004,1,,,94 Spencer Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9489772,3017347505,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,1,1638897,UNAVAILABLE OWNER,12,2002,1,,,805 Bedford Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9534820,3017347506,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,1,2639260,UNAVAILABLE OWNER,24,2006,1,,,100 Spencer Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9534820,3017347506,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,1,2639260,UNAVAILABLE OWNER,24,2006,1,,,100 Spencer Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9489773,3017347508,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,1077752,UNAVAILABLE OWNER,9,2011,1,,,504 Park Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9533095,3017347511,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,701548,UNAVAILABLE OWNER,5,2012,1,,,821 Bedford Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9534979,3017357501,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,1896961,UNAVAILABLE OWNER,24,2007,1,,,114a Walworth Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9535214,3017360032,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,837000,SANDFORD REALTY LLC,14,1931,1,,,118 Sandford Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9535367,3017390006,36047025700,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,3791250,MARCY TOWER LLC,58,2005,1,23.3,14.1,519 Marcy Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9535041,3017430012,36047025700,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,382500,JEFFREY ZAGELBAUM LLC,8,2002,1,,,102 Martin L King Place,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9535042,3017430016,36047025700,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,580050,108 FLOYD PLACE LLC,8,2008,1,,,108 Martin L King Place,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9535193,3017477501,36047025700,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,449100,UNAVAILABLE OWNER,8,2004,1,,,895 Myrtle Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9333207,3017477502,36047025700,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,359102,UNAVAILABLE OWNER,8,2006,1,,,893 Myrtle Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9535664,3017540017,36047025300,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,546750,HOPE ST DEVELOPMENT,10,2008,1,,,774 Myrtle Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9535738,3017540033,36047025300,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,3007800,BRIGHT VILLAS LLC,44,2016,1,,,802 Myrtle Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9535739,3017540036,36047025300,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,1212300,808 MYRTLE REALTY LLC,19,2008,1,,,808 Myrtle Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9535740,3017540040,36047025300,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,709650,816 MYRTLE DEVELOPMENT LLC,10,2014,2,,,816 Myrtle Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9535888,3017547502,36047025300,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,8707050,UNAVAILABLE OWNER,72,2007,1,,,756 Myrtle Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9535891,3017547505,36047025300,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,1537200,UNAVAILABLE OWNER,21,2016,1,,,812 Myrtle Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9535889,3017547503,36047025300,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,426154,UNAVAILABLE OWNER,8,2007,1,,,582 Marcy Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9535890,3017547504,36047025300,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,869400,UNAVAILABLE OWNER,10,2010,1,,,782 Myrtle Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9535552,3017557501,36047025901,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,4629602,UNAVAILABLE OWNER,36,2003,12,,,834 Myrtle Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9535553,3017557502,36047025901,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,1,992250,UNAVAILABLE OWNER,16,2006,2,,,886 Myrtle Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9535554,3017557503,36047025901,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,4670550,UNAVAILABLE OWNER,45,2011,1,,,585 Marcy Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9533579,3017570019,36047028300,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,509400,976 MYRTLE AVENUE LLC,8,2007,1,,,976 Myrtle Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9536352,3017587502,36047025300,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,482400,594 MARCY VILLA LLC,10,2016,1,,,594 Marcy Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9533662,3017610008,36047028300,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,413100,VERNON PARK LLC,7,2016,1,,,224 Vernon Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9489942,3017620006,36047024100,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,644850,957 BEDFORD LLC,8,2016,1,,,957 Bedford Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9533313,3017620055,36047024100,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,526500,212 SPENCER LLC,8,2016,1,,,212 Spencer Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9490000,3017620057,36047024100,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,489150,SPENCER ESTATES LLC,8,2018,1,,,216 Spencer Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9533316,3017627502,36047024100,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,4763700,UNAVAILABLE OWNER,50,2007,1,,,382 Willoughby Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9746457,4006600064,36081015500,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,1,,490500,CAS STEINWAY STREET LLC,8,2017,1,,,30-38 Steinway Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9482570,3001797505,36047003900,Brooklyn Heights/Fort Greene,City Council District 33,BK 02 - Fort Greene/Brooklyn Heights,Brooklyn,New York City,1,,2848756,UNAVAILABLE OWNER,21,2004,1,,,457 Atlantic Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9463156,3001807502,36047003900,Brooklyn Heights/Fort Greene,City Council District 33,BK 02 - Fort Greene/Brooklyn Heights,Brooklyn,New York City,1,,9519303,BOERUM HEIGHTS CONDOMINIUM,71,2006,1,,,556 State Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9464223,3001810031,36047004300,Brooklyn Heights/Fort Greene,City Council District 33,BK 02 - Fort Greene/Brooklyn Heights,Brooklyn,New York City,1,,7612650,257-267 PACIFIC STREET LLC,60,2013,1,,,267 Pacific Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9482219,3001830030,36047004100,Brooklyn Heights/Fort Greene,City Council District 33,BK 02 - Fort Greene/Brooklyn Heights,Brooklyn,New York City,1,,1361700,392 ATLANTIC AVENUE LLC,6,2014,1,,,392 Atlantic Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9464087,3001847503,36047004100,Brooklyn Heights/Fort Greene,City Council District 33,BK 02 - Fort Greene/Brooklyn Heights,Brooklyn,New York City,1,,4521150,UNAVAILABLE OWNER,8,2013,1,,,440 Atlantic Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9463577,3001877501,36047004300,Brooklyn Heights/Fort Greene,City Council District 33,BK 02 - Fort Greene/Brooklyn Heights,Brooklyn,New York City,1,,1587152,UNAVAILABLE OWNER,10,2007,1,,,47 Dean Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9464541,3001927502,36047003900,Brooklyn Heights/Fort Greene,City Council District 33,BK 02 - Fort Greene/Brooklyn Heights,Brooklyn,New York City,1,,1241097,UNAVAILABLE OWNER,6,2008,1,,,357 Dean Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9483650,3001987501,36047003900,Brooklyn Heights/Fort Greene,City Council District 33,BK 02 - Fort Greene/Brooklyn Heights,Brooklyn,New York City,1,,2182585,322 DEAN ST. CORP.,18,2005,2,,,324 Dean Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
