PARID,BORO,BLOCK,LOT,EASE,RECTYPE,YEAR,REUC,PERIOD,EXMP_CODE,EXMP_CODE-SUFFIX,EXMP_SEQ,NYS_EXMP_CODE,PSTATUS,COOP_NUM,CONDO_NUMBER,CONDO_SFX,PYEXMPTOT,PYEXMPTRN,PYEXMPTXBL,TENEXMPTOT,TENEXMPTRN,TENEXMPTXBL,CBNEXMPTOT,CBNEXMPTRN,CBNEXMPTXBL,FINEXMPTOT,FINEXMPTRN,FINEXMPTXBL,CUREXMPTOT,CUREXMPTRN,CUREXMPTXBL,Create date,EXNAME,Percent 1,Percent 2,ENTER_DATE,Percent 4,OWNER2,PYINCRPCT1,PYINCRPCT2,PYINCRPCT3,PYINCRPCT4,STATUS,COMPUTE_FLG,PYPARTIALPCT,NO_YEARS,BASEYR,BASETOT,BASETRNTOT,GARGCOMACT,GARGCOMPCT,GARGCOMTRN,BENFTSTART,ICIP_APPNO,421G_CERT,EFF_DATE,PRELIMDATE,421G base value ACT,J51 prev exmpt ACT,J51 prev exmpt TRN,J51 base val ACT,J51 vase val TRN,CASENO,LLINE,EXTRACTDT,BLDG-CLASS,FINTAXCLASS,Percent 3,J51 Govt Financed
3044520396,3,4452,396,,1,2022,,3,5112,51121,8,48106,A,0,,,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,35820,35820,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128316,1,20210525,B2,1,0,N
3044520397,3,4452,397,,1,2022,,3,5112,51121,7,48106,A,0,,,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,35820,35820,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128322,1,20210525,B2,1,0,N
3044520398,3,4452,398,,1,2022,,3,5112,51121,8,48106,A,0,,,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,35820,35820,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128329,1,20210525,B2,1,0,N
3044520399,3,4452,399,,1,2022,,3,5112,51121,7,48106,A,0,,,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,35820,35820,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128336,1,20210525,B2,1,0,N
3044520402,3,4452,402,,1,2022,,3,5112,51121,7,48106,A,0,,,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,35820,35820,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128343,1,20210525,B2,1,0,N
3044520403,3,4452,403,,1,2022,,3,5112,51121,7,48106,A,0,,,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,35820,35820,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128350,1,20210525,B2,1,0,N
3044520404,3,4452,404,,1,2022,,3,5112,51121,7,48106,A,0,,,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,35820,35820,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128362,1,20210525,B2,1,0,N
3044520405,3,4452,405,,1,2022,,3,5112,51121,7,48106,A,0,,,18840,18840,18840,18840,18840,18840,18840,18840,18840,18840,18840,18840,18840,18840,18840,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,18840,18840,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128370,1,20210525,B2,1,0,N
3044520406,3,4452,406,,1,2022,,3,5112,51121,7,48106,A,0,,,8700,8700,8700,8700,8700,8700,8700,8700,8700,8700,8700,8700,8700,8700,8700,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,8700,8700,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128379,1,20210525,A5,1,0,N
3044520407,3,4452,407,,1,2022,,3,5112,51121,8,48106,A,0,,,12420,12420,12420,12420,12420,12420,12420,12420,12420,12420,12420,12420,12420,12420,12420,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,12420,12420,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128387,1,20210525,A5,1,0,N
3044520408,3,4452,408,,1,2022,,3,5112,51121,7,48106,A,0,,,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,19740,19740,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128395,1,20210525,A5,1,0,N
3044520409,3,4452,409,,1,2022,,3,5112,51121,7,48106,A,0,,,16260,16260,16260,16260,16260,16260,16260,16260,16260,16260,16260,16260,16260,16260,16260,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,16260,16260,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128408,1,20210525,A5,1,0,N
3044520410,3,4452,410,,1,2022,,3,5112,51121,8,48106,A,0,,,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,19740,19740,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128420,1,20210525,A5,1,0,N
3044520411,3,4452,411,,1,2022,,3,5112,51121,7,48106,A,0,,,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,19740,19740,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128429,1,20210525,A5,1,0,N
3044520412,3,4452,412,,1,2022,,3,5112,51121,7,48106,A,0,,,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,19740,19740,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128441,1,20210525,A5,1,0,N
3044520413,3,4452,413,,1,2022,,3,5112,51121,8,48106,A,0,,,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,19740,19740,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128449,1,20210525,A5,1,0,N
3044520414,3,4452,414,,1,2022,,3,5112,51121,8,48106,A,0,,,16260,16260,16260,16260,16260,16260,16260,16260,16260,16260,16260,16260,16260,16260,16260,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,16260,16260,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128457,1,20210525,A5,1,0,N
3044520415,3,4452,415,,1,2022,,3,5112,51121,7,48106,A,0,,,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,19740,19740,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128467,1,20210525,A5,1,0,N
3044520416,3,4452,416,,1,2022,,3,5112,51121,7,48106,A,0,,,19800,19800,19800,19800,19800,19800,19800,19800,19800,19800,19800,19800,19800,19800,19800,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,19800,19800,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128475,1,20210525,A5,1,0,N
3044520451,3,4452,451,,1,2022,,3,5112,51121,7,48106,A,0,,,3480,3480,3480,3480,3480,3480,3480,3480,3480,3480,3480,3480,3480,3480,3480,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,3480,3480,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128498,1,20210525,A5,1,0,N
3044520452,3,4452,452,,1,2022,,3,5112,51121,7,48106,A,0,,,15060,15060,15060,15060,15060,15060,15060,15060,15060,15060,15060,15060,15060,15060,15060,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,15060,15060,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128513,1,20210525,A5,1,0,N
3044520453,3,4452,453,,1,2022,,3,5112,51121,8,48106,A,0,,,15060,15060,15060,15060,15060,15060,15060,15060,15060,15060,15060,15060,15060,15060,15060,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,15060,15060,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128523,1,20210525,A5,1,0,N
3044520454,3,4452,454,,1,2022,,3,5112,51121,8,48106,A,0,,,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,18780,18780,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128532,1,20210525,A5,1,0,N
3044520455,3,4452,455,,1,2022,,3,5112,51121,7,48106,A,0,,,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,18780,18780,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128543,1,20210525,A5,1,0,N
3044520456,3,4452,456,,1,2022,,3,5112,51121,7,48106,A,0,,,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,18780,18780,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128553,1,20210525,A5,1,0,N
3044520457,3,4452,457,,1,2022,,3,5112,51121,8,48106,A,0,,,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,18780,18780,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128566,1,20210525,A5,1,0,N
3044520458,3,4452,458,,1,2022,,3,5112,51121,6,48106,A,0,,,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,18780,18780,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128577,1,20210525,A5,1,0,N
3044520459,3,4452,459,,1,2022,,3,5112,51121,8,48106,A,0,,,32062,32062,32062,32062,32062,32062,29940,32062,29940,29940,32062,29940,29940,32062,29940,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,32062,32062,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128592,1,20210525,A5,1,0,N
3044520461,3,4452,461,,1,2022,,3,5112,51121,7,48106,A,0,,,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,18780,18780,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128610,1,20210525,A5,1,0,N
3044520462,3,4452,462,,1,2022,,3,5112,51121,7,48106,A,0,,,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,18780,18780,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128619,1,20210525,A5,1,0,N
3044520463,3,4452,463,,1,2022,,3,5112,51121,8,48106,A,0,,,3480,3480,3480,3480,3480,3480,3480,3480,3480,3480,3480,3480,3480,3480,3480,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,3480,3480,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128628,1,20210525,A5,1,0,N
3065571101,3,6557,1101,,1,2022,,3,1986,19861,12,47666,A,0,301904,C1,1059816,1006046,1006046,0,0,0,857752,1012413,857752,857752,1012413,857752,857752,1012413,857752,01/01/2009,THE 24TH AVENUE CONDOMINIUM HOMEOWNERS,100,0,,0,,0,0,0,0,A,A,100,25,2007,209939,209939,0,0,0,2009,11913,,2009,2007,0,0,0,0,0,27055675,1,20210525,RB,4,0,N
3070140002,3,7014,2,,1,2022,,3,5109,51091,6,48656,A,0,,,5027850,4316670,5027850,4175550,4175550,4175550,4175550,4175550,4175550,4175550,4175550,4175550,4175550,4175550,4175550,01/01/2013,SEABEACH III HOMEOWNERS ASSOC INC,100,0,,0,"CO OCEAN GATE LP,SEABEACH III HMWNR",0,0,0,0,A,A,100,10,0,336600,336600,0,0,0,2013,0,,2013,0,0,0,0,0,0,26638534,1,20210525,D1,2,0,N
4050661018,4,5066,1018,,1,2022,,3,5113,51131,5,48806,A,0,400664,R1,40986,38318,40986,34185,38320,34185,34185,38320,34185,34185,38320,34185,34185,38320,34185,01/01/2012,"SKY VIEW PARC HOMEOWNERS ASSOCIATION, IN",100,0,,0,,0,0,0,0,A,A,100,15,2006,251,251,0,0,0,2012,0,,2012,2006,0,0,0,0,0,27032686,1,20210525,R4,2,0,N
4050661204,4,5066,1204,,1,2022,,3,5113,51131,6,48806,A,0,400656,C3,417791,389979,417791,253953,303632,253953,253953,303632,253953,253953,303632,253953,253953,303632,253953,01/01/2011,"SKY VIEW PARC HOMEOWNERS ASSOCIATION, IN",100,0,,0,,0,0,0,0,A,A,100,15,2006,7009,7009,0,0,0,2011,0,,2011,2006,0,0,0,0,0,27034710,1,20210525,RK,4,0,N
4050661318,4,5066,1318,,1,2022,,3,5113,51131,5,48806,A,0,400760,R1,55113,52688,55113,46763,52216,46763,46763,52216,46763,46763,52216,46763,46763,52216,46763,01/01/2012,"SKY VIEW PARC HOMEOWNERS ASSOCIATION, IN",100,0,,0,,0,0,0,0,A,A,100,15,2006,181,181,0,0,0,2012,0,,2012,2006,0,0,0,0,0,27035293,1,20210525,R4,2,0,N
3011241101,3,1124,1101,,1,2024,,1,5114,51141,5,48806,A,0,302060,C1,59137,61947,59137,62737,61521,62737,0,0,0,0,0,0,62737,61521,62737,01/01/2010,PACIFIC BLUE HOMEOWNERS ASSOCIATION INC,0,0,,0,,0,0,0,0,A,A,+100,25,+2005,+00000000264,+00000000264,+00000000000,+000.0000000,+00000000000,+2010,0,,2010,2005,0,0,0,0,0,27122327,+0001,20230109,RA,4,+000.000000,N
3011321201,3,1132,1201,,1,2024,,1,5114,51141,6,48806,A,0,302930,C1,368051,378941,368051,399101,381281,399101,0,0,0,0,0,0,399101,381281,399101,01/01/2011,"PACIFIC BLUE HOMEOWNERS ASSOCIATION, INC",0,0,,0,,0,0,0,0,A,A,+100,25,+2006,+00000004099,+00000004099,+00000000000,+000.0000000,+00000000000,+2011,0,,2011,2006,0,0,0,0,0,27129084,+0001,20230109,RK,4,+000.000000,N
3021341101,3,2134,1101,,1,2024,,1,5114,51141,6,48806,A,0,301396,C1,290094,295147,290094,316262,299030,316262,0,0,0,0,0,0,316262,299030,316262,01/01/2008,THE SCHAEFER LANDING HOMEOWNERS ASSOCIAT,0,0,,0,,0,0,0,0,A,A,+100,25,+2003,+00000001956,+00000001956,+00000000000,+000.0000000,+00000000000,+2008,0,,2008,2003,0,0,0,0,0,27071866,+0001,20230109,RB,4,+000.000000,N
3044520208,3,4452,208,,1,2024,,1,5112,51121,4,48106,A,0,,,6900,6798,6798,9120,8783,8783,0,0,0,0,0,0,9120,8783,8783,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,A,+100,20,+2015,+00000009120,+00000008783,+00000000000,+000.0000000,+00000000000,+2016,0,,2016,2015,0,0,0,0,0,27126854,+0001,20230109,A5,1,+000.000000,N
3044520209,3,4452,209,,1,2024,,1,5112,51121,4,48106,A,0,,,18900,18900,18900,18900,18900,18900,0,0,0,0,0,0,18900,18900,18900,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,+100,20,+2015,+00000018900,+00000018900,+00000000000,+000.0000000,+00000000000,+2016,0,,2016,2015,0,0,0,0,0,27126868,+0001,20230109,A5,1,+000.000000,N
3044520210,3,4452,210,,1,2024,,1,5112,51121,4,48106,A,0,,,19020,19020,19020,19020,19020,19020,0,0,0,0,0,0,19020,19020,19020,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,+100,20,+2015,+00000019020,+00000019020,+00000000000,+000.0000000,+00000000000,+2016,0,,2016,2015,0,0,0,0,0,27126880,+0001,20230109,A5,1,+000.000000,N
3044520211,3,4452,211,,1,2024,,1,5112,51121,4,48106,A,0,,,19140,19140,19140,19140,19140,19140,0,0,0,0,0,0,19140,19140,19140,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,+100,20,+2015,+00000019140,+00000019140,+00000000000,+000.0000000,+00000000000,+2016,0,,2016,2015,0,0,0,0,0,27126892,+0001,20230109,A5,1,+000.000000,N
3044520212,3,4452,212,,1,2024,,1,5112,51121,4,48106,A,0,,,19140,19140,19140,19140,19140,19140,0,0,0,0,0,0,19140,19140,19140,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,+100,20,+2015,+00000019140,+00000019140,+00000000000,+000.0000000,+00000000000,+2016,0,,2016,2015,0,0,0,0,0,27126904,+0001,20230109,A5,1,+000.000000,N
3044520213,3,4452,213,,1,2024,,1,5112,51121,4,48106,A,0,,,19140,19140,19140,19140,19140,19140,0,0,0,0,0,0,19140,19140,19140,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,+100,20,+2015,+00000019140,+00000019140,+00000000000,+000.0000000,+00000000000,+2016,0,,2016,2015,0,0,0,0,0,27126916,+0001,20230109,A5,1,+000.000000,N
3044520214,3,4452,214,,1,2024,,1,5112,51121,4,48106,A,0,,,19140,19140,19140,19140,19140,19140,0,0,0,0,0,0,19140,19140,19140,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,+100,20,+2015,+00000019140,+00000019140,+00000000000,+000.0000000,+00000000000,+2016,0,,2016,2015,0,0,0,0,0,27126928,+0001,20230109,A5,1,+000.000000,N
3044520215,3,4452,215,,1,2024,,1,5112,51121,4,48106,A,0,,,12300,12300,12300,12300,12300,12300,0,0,0,0,0,0,12300,12300,12300,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,+100,20,+2015,+00000012300,+00000012300,+00000000000,+000.0000000,+00000000000,+2016,0,,2016,2015,0,0,0,0,0,27126941,+0001,20230109,A5,1,+000.000000,N
3044520216,3,4452,216,,1,2024,,1,5112,51121,4,48106,A,0,,,16320,16320,16320,16320,16320,16320,0,0,0,0,0,0,16320,16320,16320,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,+100,20,+2015,+00000016320,+00000016320,+00000000000,+000.0000000,+00000000000,+2016,0,,2016,2015,0,0,0,0,0,27126953,+0001,20230109,A5,1,+000.000000,N
3044520217,3,4452,217,,1,2024,,1,5112,51121,4,48106,A,0,,,21360,21360,21360,21360,21360,21360,0,0,0,0,0,0,21360,21360,21360,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,+100,20,+2015,+00000021360,+00000021360,+00000000000,+000.0000000,+00000000000,+2016,0,,2016,2015,0,0,0,0,0,27126964,+0001,20230109,A5,1,+000.000000,N
3044520218,3,4452,218,,1,2024,,1,5112,51121,4,48106,A,0,,,21360,21360,21360,21360,21360,21360,0,0,0,0,0,0,21360,21360,21360,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,+100,20,+2015,+00000021360,+00000021360,+00000000000,+000.0000000,+00000000000,+2016,0,,2016,2015,0,0,0,0,0,27126977,+0001,20230109,A5,1,+000.000000,N
3044520219,3,4452,219,,1,2024,,1,5112,51121,4,48106,A,0,,,21360,21360,21360,21360,21360,21360,0,0,0,0,0,0,21360,21360,21360,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,+100,20,+2015,+00000021360,+00000021360,+00000000000,+000.0000000,+00000000000,+2016,0,,2016,2015,0,0,0,0,0,27126988,+0001,20230109,A5,1,+000.000000,N
3044520220,3,4452,220,,1,2024,,1,5112,51121,4,48106,A,0,,,21360,21360,21360,21360,21360,21360,0,0,0,0,0,0,21360,21360,21360,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,+100,20,+2015,+00000021360,+00000021360,+00000000000,+000.0000000,+00000000000,+2016,0,,2016,2015,0,0,0,0,0,27127003,+0001,20230109,A5,1,+000.000000,N
3044520221,3,4452,221,,1,2024,,1,5112,51121,4,48106,A,0,,,21360,21360,21360,21360,21360,21360,0,0,0,0,0,0,21360,21360,21360,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,+100,20,+2015,+00000021360,+00000021360,+00000000000,+000.0000000,+00000000000,+2016,0,,2016,2015,0,0,0,0,0,27127016,+0001,20230109,A5,1,+000.000000,N
3044520222,3,4452,222,,1,2024,,1,5112,51121,4,48106,A,0,,,21360,21360,21360,21360,21360,21360,0,0,0,0,0,0,21360,21360,21360,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,+100,20,+2015,+00000021360,+00000021360,+00000000000,+000.0000000,+00000000000,+2016,0,,2016,2015,0,0,0,0,0,27127026,+0001,20230109,A5,1,+000.000000,N
3044520223,3,4452,223,,1,2024,,1,5112,51121,4,48106,A,0,,,22500,22500,22500,22500,22500,22500,0,0,0,0,0,0,22500,22500,22500,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,+100,20,+2015,+00000022500,+00000022500,+00000000000,+000.0000000,+00000000000,+2016,0,,2016,2015,0,0,0,0,0,27127040,+0001,20230109,A5,1,+000.000000,N
3044520240,3,4452,240,,1,2024,,1,5112,51121,4,48106,A,0,,,21780,21780,21780,21780,21780,21780,0,0,0,0,0,0,21780,21780,21780,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,+100,20,+2015,+00000021780,+00000021780,+00000000000,+000.0000000,+00000000000,+2016,0,,2016,2015,0,0,0,0,0,27127053,+0001,20230109,A5,1,+000.000000,N
3044520241,3,4452,241,,1,2024,,1,5112,51121,4,48106,A,0,,,21360,21360,21360,21360,21360,21360,0,0,0,0,0,0,21360,21360,21360,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,+100,20,+2015,+00000021360,+00000021360,+00000000000,+000.0000000,+00000000000,+2016,0,,2016,2015,0,0,0,0,0,27127067,+0001,20230109,A5,1,+000.000000,N
3044520242,3,4452,242,,1,2024,,1,5112,51121,4,48106,A,0,,,21360,21360,21360,21360,21360,21360,0,0,0,0,0,0,21360,21360,21360,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,+100,20,+2015,+00000021360,+00000021360,+00000000000,+000.0000000,+00000000000,+2016,0,,2016,2015,0,0,0,0,0,27127079,+0001,20230109,A5,1,+000.000000,N
3044520243,3,4452,243,,1,2024,,1,5112,51121,4,48106,A,0,,,21360,21360,21360,21360,21360,21360,0,0,0,0,0,0,21360,21360,21360,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,+100,20,+2015,+00000021360,+00000021360,+00000000000,+000.0000000,+00000000000,+2016,0,,2016,2015,0,0,0,0,0,27127089,+0001,20230109,A5,1,+000.000000,N
3044520244,3,4452,244,,1,2024,,1,5112,51121,4,48106,A,0,,,21360,21360,21360,21360,21360,21360,0,0,0,0,0,0,21360,21360,21360,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,+100,20,+2015,+00000021360,+00000021360,+00000000000,+000.0000000,+00000000000,+2016,0,,2016,2015,0,0,0,0,0,27127100,+0001,20230109,A5,1,+000.000000,N
3044520245,3,4452,245,,1,2024,,1,5112,51121,4,48106,A,0,,,21540,21540,21540,21540,21540,21540,0,0,0,0,0,0,21540,21540,21540,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,+100,20,+2015,+00000021540,+00000021540,+00000000000,+000.0000000,+00000000000,+2016,0,,2016,2015,0,0,0,0,0,27127113,+0001,20230109,A5,1,+000.000000,N
3044520246,3,4452,246,,1,2024,,1,5112,51121,4,48106,A,0,,,21360,21360,21360,21360,21360,21360,0,0,0,0,0,0,21360,21360,21360,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,+100,20,+2015,+00000021360,+00000021360,+00000000000,+000.0000000,+00000000000,+2016,0,,2016,2015,0,0,0,0,0,27127125,+0001,20230109,A5,1,+000.000000,N
3044520247,3,4452,247,,1,2024,,1,5112,51121,4,48106,A,0,,,21900,21900,21900,21900,21900,21900,0,0,0,0,0,0,21900,21900,21900,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,+100,20,+2015,+00000021900,+00000021900,+00000000000,+000.0000000,+00000000000,+2016,0,,2016,2015,0,0,0,0,0,27127138,+0001,20230109,A5,1,+000.000000,N
