bbl,UnitCount_by_BBL,borough,block,lot,cd,bct2020,address,latitude,longitude,FIPS,GEOID,geometry
4017677501,8,QN,1767,7501,403,040702,100-23 39 AVENUE,40.7503768,-73.8649445,081,081040702,POINT (-73.8649445 40.7503768)
4017687502,100,QN,1768,7502,403,040502,37-38 103 STREET,40.752149,-73.8641829,081,081040502,POINT (-73.8641829 40.752149)
4017700020,7,QN,1770,20,403,040702,101-14 39 AVENUE,40.7501179,-73.8642195,081,081040702,POINT (-73.8642195 40.7501179)
4017700021,7,QN,1770,21,403,040702,101-16 39 AVENUE,40.7501425,-73.8641365,081,081040702,POINT (-73.8641365 40.7501425)
4017720119,9,QN,1772,119,403,040302,37-32 107 STREET,40.7529609,-73.8614346,081,081040302,POINT (-73.8614346 40.7529609)
4017730005,7,QN,1773,5,403,040302,107-12 37 AVENUE,40.753663,-73.8609928,081,081040302,POINT (-73.8609928 40.753663)
4017730035,7,QN,1773,35,403,040302,37-19 107 STREET,40.7534353,-73.8610907,081,081040302,POINT (-73.8610907 40.7534353)
4017730036,7,QN,1773,36,403,040302,37-17 107 STREET,40.7534957,-73.861123,081,081040302,POINT (-73.861123 40.7534957)
4017737501,33,QN,1773,7501,403,040302,37-27 107 STREET,40.7533034,-73.860961,081,081040302,POINT (-73.860961 40.7533034)
4017737502,7,QN,1773,7502,403,040302,37-13 107 STREET,40.7535589,-73.8611554,081,081040302,POINT (-73.8611554 40.7535589)
4017737503,7,QN,1773,7503,403,040302,37-33 107 STREET,40.7531112,-73.8609253,081,081040302,POINT (-73.8609253 40.7531112)
4017737504,17,QN,1773,7504,403,040302,107-16 37 AVENUE,40.7536711,-73.8608484,081,081040302,POINT (-73.8608484 40.7536711)
4017740030,5,QN,1774,30,403,040302,107-18 37 DRIVE,40.7528717,-73.8603159,081,081040302,POINT (-73.8603159 40.7528717)
4017740131,5,QN,1774,131,403,040302,107-22 37 DRIVE,40.7529209,-73.8601461,081,081040302,POINT (-73.8601461 40.7529209)
4017747501,15,QN,1774,7501,403,040302,104-48 37 DRIVE,40.7525021,-73.8610999,081,081040302,POINT (-73.8610999 40.7525021)
4017747502,8,QN,1774,7502,403,040302,104-63 38 AVENUE,40.7523503,-73.8603891,081,081040302,POINT (-73.8603891 40.7523503)
4017747503,8,QN,1774,7503,403,040302,104-61 38 AVENUE,40.7523257,-73.8604758,081,081040302,POINT (-73.8604758 40.7523257)
4017747504,8,QN,1774,7504,403,040302,104-59 38 AVENUE,40.7523011,-73.8605589,081,081040302,POINT (-73.8605589 40.7523011)
4017747505,8,QN,1774,7505,403,040302,104-27 38 AVENUE,40.7519758,-73.8616532,081,081040302,POINT (-73.8616532 40.7519758)
4017750005,8,QN,1775,5,403,040302,104-20 38 AVENUE,40.7514296,-73.8616579,081,081040302,POINT (-73.8616579 40.7514296)
4017750012,7,QN,1775,12,403,040302,104-36 38 AVENUE,40.7516073,-73.8610692,081,081040302,POINT (-73.8610692 40.7516073)
4017750013,7,QN,1775,13,403,040302,104-38 38 AVENUE,40.7516292,-73.8609898,081,081040302,POINT (-73.8609898 40.7516292)
4017757501,16,QN,1775,7501,403,040302,104-19 39 AVENUE,40.7511192,-73.8614492,081,081040302,POINT (-73.8614492 40.7511192)
4017757504,16,QN,1775,7504,403,040302,104-33 39 AVENUE,40.7512313,-73.8610772,081,081040302,POINT (-73.8610772 40.7512313)
4017757505,5,QN,1775,7505,403,040302,38-14 108 STREET,40.7518114,-73.8596684,081,081040302,POINT (-73.8596684 40.7518114)
4017760004,8,QN,1776,4,403,040302,104-20 39 AVENUE,40.7506386,-73.8612517,081,081040302,POINT (-73.8612517 40.7506386)
4017760005,8,QN,1776,5,403,040302,104-22 39 AVENUE,40.7506632,-73.8611687,081,081040302,POINT (-73.8611687 40.7506632)
4017760006,8,QN,1776,6,403,040302,104-24 39 AVENUE,40.7506878,-73.861082,081,081040302,POINT (-73.861082 40.7506878)
4017760008,8,QN,1776,8,403,040302,104-30 39 AVENUE,40.750737,-73.8609159,081,081040302,POINT (-73.8609159 40.750737)
4017760043,9,QN,1776,43,403,040302,104-65 ROOSEVELT AVENUE,40.7507656,-73.8595732,081,081040302,POINT (-73.8595732 40.7507656)
4017760058,5,QN,1776,58,403,040302,104-29 ROOSEVELT AVENUE,40.7504129,-73.8607469,081,081040302,POINT (-73.8607469 40.7504129)
4017767501,15,QN,1776,7501,403,040302,39-06 108 STREET,40.7512677,-73.8593917,081,081040302,POINT (-73.8593917 40.7512677)
4017767502,8,QN,1776,7502,403,040302,104-64 39 AVENUE,40.7510897,-73.8597385,081,081040302,POINT (-73.8597385 40.7510897)
4017777501,16,QN,1777,7501,403,040102,108-15 37 DRIVE,40.753491,-73.8595025,081,081040102,POINT (-73.8595025 40.753491)
4017780009,8,QN,1778,9,403,040102,108-28 37 DRIVE,40.7531801,-73.858857,081,081040102,POINT (-73.858857 40.7531801)
4017780010,8,QN,1778,10,403,040102,108-30 37 DRIVE,40.7532047,-73.8587704,081,081040102,POINT (-73.8587704 40.7532047)
4017780079,8,QN,1778,79,403,040102,37-47 108 STREET,40.7527691,-73.8594787,081,081040102,POINT (-73.8594787 40.7527691)
4017780080,8,QN,1778,80,403,040102,37-45 108 STREET,40.752835,-73.8595111,081,081040102,POINT (-73.8595111 40.752835)
4017790004,8,QN,1779,4,403,040102,108-20 38 AVENUE,40.7523126,-73.8586965,081,081040102,POINT (-73.8586965 40.7523126)
4017790104,8,QN,1779,104,403,040102,108-22 38 AVENUE,40.7523372,-73.8586134,081,081040102,POINT (-73.8586134 40.7523372)
4017797501,87,QN,1779,7501,403,040102,38-11 108 STREET,40.7520111,-73.8590905,081,081040102,POINT (-73.8590905 40.7520111)
4017810036,8,QN,1781,36,403,040102,111-13 38 AVENUE,40.7535885,-73.8562213,081,081040102,POINT (-73.8562213 40.7535885)
4017817501,24,QN,1781,7501,403,040102,118 37 AVENUE,40.7539867,-73.8563324,081,081040102,POINT (-73.8563324 40.7539867)
4017817502,18,QN,1781,7502,403,040102,111-28 37 AVENUE,40.7540576,-73.8560254,081,081040102,POINT (-73.8560254 40.7540576)
4017817503,8,QN,1781,7503,403,040102,111-30 37 AVENUE,40.7540904,-73.855899,081,081040102,POINT (-73.855899 40.7540904)
4017817504,30,QN,1781,7504,403,040102,37-17 111 STREET,40.7536768,-73.8565604,081,081040102,POINT (-73.8565604 40.7536768)
4017820036,8,QN,1782,36,403,039902,112-39 38 AVENUE,40.7542117,-73.8541085,081,081039902,POINT (-73.8541085 40.7542117)
4017820037,8,QN,1782,37,403,039902,112-37 38 AVENUE,40.7541871,-73.8541988,081,081039902,POINT (-73.8541988 40.7541871)
4017820137,8,QN,1782,137,403,039902,112-35 38 AVENUE,40.7541927,-73.8542854,081,081039902,POINT (-73.8542854 40.7541927)
4017827501,8,QN,1782,7501,403,039902,112-09 38 AVENUE,40.7539193,-73.855127,081,081039902,POINT (-73.855127 40.7539193)
4017827502,17,QN,1782,7502,403,039902,112-31 38 AVENUE,40.7541325,-73.8544119,081,081039902,POINT (-73.8544119 40.7541325)
4017830005,6,QN,1783,5,403,040102,38-15 111 STREET,40.7528501,-73.8561363,081,081040102,POINT (-73.8561363 40.7528501)
4017830007,6,QN,1783,7,403,040102,38-11 111 STREET,40.7529133,-73.8561687,081,081040102,POINT (-73.8561687 40.7529133)
4017850008,8,QN,1785,8,403,039902,112-20 38 AVENUE,40.7535535,-73.8545539,081,081039902,POINT (-73.8545539 40.7535535)
4017850022,8,QN,1785,22,403,039902,112-48 38 AVENUE,40.753857,-73.8536437,081,081039902,POINT (-73.8536437 40.753857)
4017850046,8,QN,1785,46,403,039902,112-11 39 AVENUE,40.7531529,-73.854627,081,081039902,POINT (-73.854627 40.7531529)
4017857501,8,QN,1785,7501,403,039902,112-19 39 AVENUE,40.7532239,-73.854385,081,081039902,POINT (-73.854385 40.7532239)
4017857502,8,QN,1785,7502,403,039902,112-32 38 AVENUE,40.7536792,-73.8541313,081,081039902,POINT (-73.8541313 40.7536792)
4017857503,14,QN,1785,7503,403,039902,112-26 38 AVENUE,40.7536164,-73.8543372,081,081039902,POINT (-73.8543372 40.7536164)
4017857504,36,QN,1785,7504,403,039902,38-20 114 STREET,40.7534725,-73.8534352,081,081039902,POINT (-73.8534352 40.7534725)
4017860015,8,QN,1786,15,403,039902,112-34 39 AVENUE,40.7529073,-73.8536277,081,081039902,POINT (-73.8536277 40.7529073)
4017860113,8,QN,1786,113,403,039902,112-32 39 AVENUE,40.7528827,-73.8537144,081,081039902,POINT (-73.8537144 40.7528827)
4018350062,5,QN,1835,62,404,047100,88-35 51 AVENUE,40.7396061,-73.874392,081,081047100,POINT (-73.874392 40.7396061)
4018367501,26,QN,1836,7501,404,047100,85-19 BROADWAY,40.738934,-73.8772873,081,081047100,POINT (-73.8772873 40.738934)
4018377502,44,QN,1837,7502,404,047300,87-22 51 AVENUE,40.7388114,-73.8755951,081,081047300,POINT (-73.8755951 40.7388114)
4018380057,7,QN,1838,57,404,047300,88-37 53 AVENUE,40.7380804,-73.8747485,081,081047300,POINT (-73.8747485 40.7380804)
4018380059,10,QN,1838,59,404,047300,88-35 53 AVENUE,40.7380668,-73.8748748,081,081047300,POINT (-73.8748748 40.7380668)
4018380061,7,QN,1838,61,404,047300,88-29 53 AVENUE,40.7379928,-73.8749579,081,081047300,POINT (-73.8749579 40.7379928)
4018380084,6,QN,1838,84,404,047300,87-07 JUSTICE AVENUE,40.7376179,-73.8760123,081,081047300,POINT (-73.8760123 40.7376179)
4018387504,8,QN,1838,7504,404,047300,88-39 53 AVENUE,40.7381022,-73.8746438,081,081047300,POINT (-73.8746438 40.7381022)
4018387505,5,QN,1838,7505,404,047300,87-09 JUSTICE AVENUE,40.7375739,-73.8759402,081,081047300,POINT (-73.8759402 40.7375739)
4018390033,7,QN,1839,33,404,047300,53-18 90 STREET,40.7375467,-73.8736489,081,081047300,POINT (-73.8736489 40.7375467)
4018397501,14,QN,1839,7501,404,047300,53-08 90 STREET,40.7377416,-73.8737279,081,081047300,POINT (-73.8737279 40.7377416)
4018407501,7,QN,1840,7501,404,047300,88-36 54 AVENUE,40.7370557,-73.8739782,081,081047300,POINT (-73.8739782 40.7370557)
4018427502,83,QN,1842,7502,404,047300,86-55 BROADWAY,40.7371497,-73.8770921,081,081047300,POINT (-73.8770921 40.7371497)
4018537504,7,QN,1853,7504,404,045900,90-14 51 AVENUE,40.7393937,-73.8734686,081,081045900,POINT (-73.8734686 40.7393937)
4018577501,20,QN,1857,7501,404,045700,90-20 55 AVENUE,40.7366777,-73.8721999,081,081045700,POINT (-73.8721999 40.7366777)
4018807501,10,QN,1880,7501,404,041100,97-05 50 AVENUE,40.7423164,-73.8658089,081,081041100,POINT (-73.8658089 40.7423164)
4018920080,6,QN,1892,80,404,044301,50-18 101 STREET,40.7423283,-73.8618861,081,081044301,POINT (-73.8618861 40.7423283)
4018920081,6,QN,1892,81,404,044301,50-20 101 STREET,40.7422761,-73.8618321,081,081044301,POINT (-73.8618321 40.7422761)
4019037501,6,QN,1903,7501,404,044302,55-17 JUNCTION BOULEVARD,40.7377301,-73.865948,081,081044302,POINT (-73.865948 40.7377301)
4019060026,6,QN,1906,26,404,044302,55-02 98 STREET,40.738885,-73.8630985,081,081044302,POINT (-73.8630985 40.738885)
4019060027,6,QN,1906,27,404,044302,55-04 98 STREET,40.7388301,-73.863077,081,081044302,POINT (-73.863077 40.7388301)
4019060030,6,QN,1906,30,404,044302,55-10 98 STREET,40.7386709,-73.8630124,081,081044302,POINT (-73.8630124 40.7386709)
4019060128,6,QN,1906,128,404,044302,55-06 98 STREET,40.7387807,-73.8630554,081,081044302,POINT (-73.8630554 40.7387807)
4019060129,6,QN,1906,129,404,044302,55-08 98 STREET,40.7387258,-73.8630339,081,081044302,POINT (-73.8630339 40.7387258)
4019060131,6,QN,1906,131,404,044302,55-12 98 STREET,40.7386187,-73.8629908,081,081044302,POINT (-73.8629908 40.7386187)
4019280014,6,QN,1928,14,404,041300,102-26 CORONA AVENUE,40.7439655,-73.860764,081,081041300,POINT (-73.860764 40.7439655)
4019280016,6,QN,1928,16,404,041300,102-28 CORONA AVENUE,40.7439572,-73.8606738,081,081041300,POINT (-73.8606738 40.7439572)
4019287501,8,QN,1928,7501,404,041300,102-32 CORONA AVENUE,40.7439405,-73.8604501,081,081041300,POINT (-73.8604501 40.7439405)
4019317502,9,QN,1931,7502,404,044301,101-09 RADCLIFF AVENUE,40.7416788,-73.8605089,081,081044301,POINT (-73.8605089 40.7416788)
4019320049,7,QN,1932,49,404,044301,52-12 102 STREET,40.741442,-73.859813,081,081044301,POINT (-73.859813 40.741442)
4019337501,7,QN,1933,7501,404,044301,102-18 RADCLIFF AVENUE,40.7420423,-73.8591729,081,081044301,POINT (-73.8591729 40.7420423)
4019340064,14,QN,1934,64,404,043900,103-13 51 AVENUE,40.7427084,-73.858457,081,081043900,POINT (-73.858457 40.7427084)
4019350012,5,QN,1935,12,404,043900,104-34 CORONA AVENUE,40.7437063,-73.8575094,081,081043900,POINT (-73.8575094 40.7437063)
4019357501,6,QN,1935,7501,404,043900,104-30 CORONA AVENUE,40.7437202,-73.8576826,081,081043900,POINT (-73.8576826 40.7437202)
4019380019,7,QN,1938,19,404,044301,53-12 102 STREET,40.7409033,-73.8592511,081,081044301,POINT (-73.8592511 40.7409033)
4019397502,10,QN,1939,7502,404,044301,54-37 101 STREET,40.7396834,-73.8582686,081,081044301,POINT (-73.8582686 40.7396834)
4019410026,5,QN,1941,26,404,044301,102-17 MARTENSE AVENUE,40.7402281,-73.8570044,081,081044301,POINT (-73.8570044 40.7402281)
4019410039,6,QN,1941,39,404,044301,54-25 102 STREET,40.7403856,-73.857899,081,081044301,POINT (-73.857899 40.7403856)
4019410041,5,QN,1941,41,404,044301,54-23 102 STREET,40.7404214,-73.8579494,081,081044301,POINT (-73.8579494 40.7404214)
4019410042,6,QN,1941,42,404,044301,54-21 102 STREET,40.7404599,-73.8579999,081,081044301,POINT (-73.8579999 40.7404599)
4019417501,40,QN,1941,7501,404,044301,102-14 LEWIS AVENUE,40.7409018,-73.8580458,081,081044301,POINT (-73.8580458 40.7409018)
4019500054,6,QN,1950,54,404,043702,57-32 GRANGER STREET,40.7388197,-73.8567368,081,081043702,POINT (-73.8567368 40.7388197)
4019500055,6,QN,1950,55,404,043702,57-34 GRANGER STREET,40.7388004,-73.8566719,081,081043702,POINT (-73.8566719 40.7388004)
4019500178,12,QN,1950,178,404,043702,104-07 OTIS AVENUE,40.7382283,-73.8557276,081,081043702,POINT (-73.8557276 40.7382283)
4019510017,8,QN,1951,17,404,043702,57-27 GRANGER STREET,40.7392477,-73.8566204,081,081043702,POINT (-73.8566204 40.7392477)
4019510024,8,QN,1951,24,404,043702,57-17 GRANGER STREET,40.7393635,-73.8570423,081,081043702,POINT (-73.8570423 40.7393635)
4019560001,21,QN,1956,1,404,043702,102-23 HORACE HARDING EXPRE,40.7370947,-73.8557085,081,081043702,POINT (-73.8557085 40.7370947)
4019560041,5,QN,1956,41,404,043702,59-26 XENIA STREET,40.7374366,-73.8547587,081,081043702,POINT (-73.8547587 40.7374366)
4019560042,5,QN,1956,42,404,043702,59-28 XENIA STREET,40.7374145,-73.8546974,081,081043702,POINT (-73.8546974 40.7374145)
4019570001,6,QN,1957,1,404,043702,59-05 XENIA STREET,40.7379451,-73.8553169,081,081043702,POINT (-73.8553169 40.7379451)
4019627501,8,QN,1962,7501,404,043900,109-15 WESTSIDE AVENUE,40.7411914,-73.8525853,081,081043900,POINT (-73.8525853 40.7411914)
4019670007,7,QN,1967,7,404,043701,56-14 VAN CLEEF STREET,40.7403455,-73.8522119,081,081043701,POINT (-73.8522119 40.7403455)
4019670012,7,QN,1967,12,404,043701,56-26 VAN CLEEF STREET,40.7402188,-73.8518874,081,081043701,POINT (-73.8518874 40.7402188)
4019670013,7,QN,1967,13,404,043701,56-28 VAN CLEEF STREET,40.7402187,-73.8517935,081,081043701,POINT (-73.8517935 40.7402187)
4019680035,8,QN,1968,35,404,043701,110-68 CORONA AVENUE,40.7405272,-73.8504685,081,081043701,POINT (-73.8504685 40.7405272)
4019777501,16,QN,1977,7501,404,040501,103-02 43 AVENUE,40.7477303,-73.8621673,081,081040501,POINT (-73.8621673 40.7477303)
4019780015,5,QN,1978,15,404,040501,102-30 43 AVENUE,40.7472713,-73.8616882,081,081040501,POINT (-73.8616882 40.7472713)
4019780032,7,QN,1978,32,404,040501,43-12 104 STREET,40.7473745,-73.8607172,081,081040501,POINT (-73.8607172 40.7473745)
4019810035,5,QN,1981,35,404,041300,46-20 104 STREET,40.7457486,-73.8598833,081,081041300,POINT (-73.8598833 40.7457486)
4019820030,19,QN,1982,30,404,041300,47-10 104 STREET,40.7453421,-73.8596748,081,081041300,POINT (-73.8596748 40.7453421)
4019820037,5,QN,1982,37,404,041300,47-26 104 STREET,40.7449492,-73.8593978,081,081041300,POINT (-73.8593978 40.7449492)
4019830049,6,QN,1983,49,404,041300,102-51 CORONA AVENUE,40.7443541,-73.8597996,081,081041300,POINT (-73.8597996 40.7443541)
4019840022,5,QN,1984,22,404,040301,104-54 ROOSEVELT AVENUE,40.7501565,-73.8597441,081,081040301,POINT (-73.8597441 40.7501565)
4019840023,5,QN,1984,23,404,040301,104-56 ROOSEVELT AVENUE,40.7501838,-73.8596574,081,081040301,POINT (-73.8596574 40.7501838)
4019840037,5,QN,1984,37,404,040301,40-08 108 STREET,40.7503366,-73.85891,081,081040301,POINT (-73.85891 40.7503366)
4019840038,5,QN,1984,38,404,040301,40-10 108 STREET,40.7502872,-73.8588848,081,081040301,POINT (-73.8588848 40.7502872)
4019860039,13,QN,1986,39,404,040301,42-12 108 STREET,40.7488645,-73.8581552,081,081040301,POINT (-73.8581552 40.7488645)
4019870030,8,QN,1987,30,404,040301,43-02 108 STREET,40.7484937,-73.8579647,081,081040301,POINT (-73.8579647 40.7484937)
4019870031,6,QN,1987,31,404,040301,43-04 108 STREET,40.748425,-73.8579288,081,081040301,POINT (-73.8579288 40.748425)
4019870067,6,QN,1987,67,404,040301,43-17 104 STREET,40.7473462,-73.8600856,081,081040301,POINT (-73.8600856 40.7473462)
4019910039,6,QN,1991,39,404,041500,47-02 108 STREET,40.7463981,-73.8568757,081,081041500,POINT (-73.8568757 40.7463981)
4019917501,442,QN,1991,7501,404,041500,47-05 104 STREET,40.7455995,-73.8591907,081,081041500,POINT (-73.8591907 40.7455995)
4019937501,24,QN,1993,7501,404,042700,106-19 50 AVENUE,40.744504,-73.8567318,081,081042700,POINT (-73.8567318 40.744504)
4019970068,7,QN,1997,68,404,040101,41-15 108 STREET,40.7496738,-73.8578756,081,081040101,POINT (-73.8578756 40.7496738)
4019970070,7,QN,1997,70,404,040101,41-11 108 STREET,40.7497315,-73.8579043,081,081040101,POINT (-73.8579043 40.7497315)
4019970071,8,QN,1997,71,404,040101,41-09 108 STREET,40.7497974,-73.8579403,081,081040101,POINT (-73.8579403 40.7497974)
4020010038,7,QN,2001,38,404,041500,45-04 111 STREET,40.7485416,-73.8545685,081,081041500,POINT (-73.8545685 40.7485416)
4020010041,7,QN,2001,41,404,041500,45-10 111 STREET,40.7484125,-73.8545038,081,081041500,POINT (-73.8545038 40.7484125)
4020010043,7,QN,2001,43,404,041500,45-12 111 STREET,40.7483494,-73.8544714,081,081041500,POINT (-73.8544714 40.7483494)
4020010052,9,QN,2001,52,404,041500,109-17 46 AVENUE,40.7481139,-73.8549159,081,081041500,POINT (-73.8549159 40.7481139)
4020017501,9,QN,2001,7501,404,041500,108-39 46 AVENUE,40.7478897,-73.8556706,081,081041500,POINT (-73.8556706 40.7478897)
4020020003,7,QN,2002,3,404,041500,108-18 46 AVENUE,40.7472591,-73.8561953,081,081041500,POINT (-73.8561953 40.7472591)
4020020004,7,QN,2002,4,404,041500,108-20 46 AVENUE,40.7472865,-73.8561086,081,081041500,POINT (-73.8561086 40.7472865)
4020040058,5,QN,2004,58,404,041500,108-55 49 AVENUE,40.7460652,-73.8540506,081,081041500,POINT (-73.8540506 40.7460652)
4020040059,5,QN,2004,59,404,041500,108-53 49 AVENUE,40.7460269,-73.854177,081,081041500,POINT (-73.854177 40.7460269)
4020057504,7,QN,2005,7504,404,042700,108-31 50 AVENUE,40.7451381,-73.8545651,081,081042700,POINT (-73.8545651 40.7451381)
4020060007,7,QN,2006,7,404,042700,108-22 50 AVENUE,40.7446387,-73.8546961,081,081042700,POINT (-73.8546961 40.7446387)
4020100033,8,QN,2010,33,404,042700,54-14 111 STREET,40.7422877,-73.8513559,081,081042700,POINT (-73.8513559 40.7422877)
4020100063,6,QN,2010,63,404,042700,109-29 CORONA AVENUE,40.741845,-73.8528978,081,081042700,POINT (-73.8528978 40.741845)
4020100064,6,QN,2010,64,404,042700,109-27 CORONA AVENUE,40.7419,-73.8529626,081,081042700,POINT (-73.8529626 40.7419)
4020110007,7,QN,2011,7,404,042700,110-34 55 AVENUE,40.7417281,-73.8516025,081,081042700,POINT (-73.8516025 40.7417281)
4020110009,7,QN,2011,9,404,042700,110-36 55 AVENUE,40.7417527,-73.8515195,081,081042700,POINT (-73.8515195 40.7417527)
4020110029,7,QN,2011,29,404,042700,110-09 56 AVENUE,40.7414945,-73.8513973,081,081042700,POINT (-73.8513973 40.7414945)
4020110030,7,QN,2011,30,404,042700,110-07 56 AVENUE,40.7414699,-73.8514804,081,081042700,POINT (-73.8514804 40.7414699)
4020110036,18,QN,2011,36,404,042700,110-17 CORONA AVENUE,40.7414594,-73.8517908,081,081042700,POINT (-73.8517908 40.7414594)
4020110039,6,QN,2011,39,404,042700,110-07 CORONA AVENUE,40.7415312,-73.8521443,081,081042700,POINT (-73.8521443 40.7415312)
4020807501,312,QN,2080,7501,406,071702,61-01 JUNCTION BOULEVARD,40.7331265,-73.863031,081,081071702,POINT (-73.863031 40.7331265)
4020897501,50,QN,2089,7501,406,071701,97-45 63 DRIVE,40.7310688,-73.8592178,081,081071701,POINT (-73.8592178 40.7310688)
4020910023,10,QN,2091,23,406,071701,97-38 64 AVENUE,40.7298993,-73.8590254,081,081071701,POINT (-73.8590254 40.7298993)
4020917501,18,QN,2091,7501,406,071701,97-40 64 AVENUE,40.7299376,-73.8589027,081,081071701,POINT (-73.8589027 40.7299376)
4020997502,66,QN,2099,7502,406,071701,63-36 99 STREET,40.7318677,-73.8571125,081,081071701,POINT (-73.8571125 40.7318677)
4021100041,5,QN,2110,41,406,071900,99-47 63 ROAD,40.7330237,-73.8553095,081,081071900,POINT (-73.8553095 40.7330237)
4021160059,38,QN,2116,59,406,071304,99-39 66 AVENUE,40.7289373,-73.8535397,081,081071304,POINT (-73.8535397 40.7289373)
4021167501,22,QN,2116,7501,406,071304,99-31 66 AVENUE,40.7288498,-73.8538357,081,081071304,POINT (-73.8538357 40.7288498)
4021270055,10,QN,2127,55,406,072100,64-17 102 STREET,40.7312697,-73.8530474,081,081072100,POINT (-73.8530474 40.7312697)
4021497501,105,QN,2149,7501,406,074300,64-05 YELLOWSTONE BLVD,40.7321594,-73.8512522,081,081074300,POINT (-73.8512522 40.7321594)
4021667501,12,QN,2166,7501,406,074500,108-27 63 AVENUE,40.7355088,-73.8496967,081,081074500,POINT (-73.8496967 40.7355088)
4022247502,97,QN,2224,7502,406,073900,108-20 71 AVENUE,40.7215811,-73.8429747,081,081073900,POINT (-73.8429747 40.7215811)
4022670114,8,QN,2267,114,406,075701,76-13 113 STREET,40.717673,-73.8335072,081,081075701,POINT (-73.8335072 40.717673)
4023137501,122,QN,2313,7501,402,024500,58-12 QUEENS BOULEVARD,40.7411768,-73.9070223,081,081024500,POINT (-73.9070223 40.7411768)
4023200012,16,QN,2320,12,402,024500,47-25 59 STREET,40.7396418,-73.906162,081,081024500,POINT (-73.906162 40.7396418)
4023247501,82,QN,2324,7501,402,024500,63-14 QUEENS BOULEVARD,40.7407885,-73.9021331,081,081024500,POINT (-73.9021331 40.7407885)
4024200011,8,QN,2420,11,402,024300,44-09 66 STREET,40.7402089,-73.8984496,081,081024300,POINT (-73.8984496 40.7402089)
4024327501,74,QN,2432,7501,402,048900,46-02 70TH STREET,40.7396401,-73.8946145,081,081048900,POINT (-73.8946145 40.7396401)
4024677502,14,QN,2467,7502,404,047900,79-39 CALAMUS AVENUE,40.7342352,-73.885476,081,081047900,POINT (-73.885476 40.7342352)
4024730160,9,QN,2473,160,404,047900,84-47 KNEELAND PLACE,40.7349434,-73.8828118,081,081047900,POINT (-73.8828118 40.7349434)
4024747501,30,QN,2474,7501,404,047900,81-18 QUEENS BOULEVARD,40.7371711,-73.8818156,081,081047900,POINT (-73.8818156 40.7371711)
4024760022,7,QN,2476,22,404,047500,52-14 VAN LOON STREET,40.7366228,-73.8797814,081,081047500,POINT (-73.8797814 40.7366228)
4024760023,7,QN,2476,23,404,047500,52-16 VAN LOON STREET,40.7365432,-73.8797743,081,081047500,POINT (-73.8797743 40.7365432)
4024767502,15,QN,2476,7502,404,047500,52-18 VAN LOON STREET,40.7364389,-73.8797853,081,081047500,POINT (-73.8797853 40.7364389)
4026380029,7,QN,2638,29,405,059502,5441 ARNOLD AVENUE,40.714319,-73.9099889,081,081059502,POINT (-73.9099889 40.714319)
4027280026,5,QN,2728,26,405,052500,60-38 59 AVENUE,40.7187892,-73.9052787,081,081052500,POINT (-73.9052787 40.7187892)
4027350019,7,QN,2735,19,405,060100,60-31 60 PLACE,40.7144127,-73.9036905,081,081060100,POINT (-73.9036905 40.7144127)
4027770011,8,QN,2777,11,405,051700,68-10 58 AVENUE,40.7240861,-73.8952091,081,081051700,POINT (-73.8952091 40.7240861)
4028607501,8,QN,2860,7501,404,047500,58-09 SEABURY STREET,40.7323148,-73.8732619,081,081047500,POINT (-73.8732619 40.7323148)
4028757501,16,QN,2875,7501,404,047900,85-26 GRAND AVENUE,40.7351942,-73.8811551,081,081047900,POINT (-73.8811551 40.7351942)
4028810047,6,QN,2881,47,404,047500,85-07A 57 AVENUE,40.7320611,-73.8772999,081,081047500,POINT (-73.8772999 40.7320611)
4028810048,6,QN,2881,48,404,047500,85-07 57 AVENUE,40.7320228,-73.8773541,081,081047500,POINT (-73.8773541 40.7320228)
4028810049,6,QN,2881,49,404,047500,85-05A 57 AVENUE,40.7319844,-73.8774047,081,081047500,POINT (-73.8774047 40.7319844)
4028810050,6,QN,2881,50,404,047500,85-05 57 AVENUE,40.731946,-73.8774553,081,081047500,POINT (-73.8774553 40.731946)
4028810051,6,QN,2881,51,404,047500,85-03A 57 AVENUE,40.7319076,-73.8775059,081,081047500,POINT (-73.8775059 40.7319076)
4028810052,6,QN,2881,52,404,047500,85-03 57 AVENUE,40.7318693,-73.8775601,081,081047500,POINT (-73.8775601 40.7318693)
4028827501,15,QN,2882,7501,404,047500,85-30 57 AVENUE,40.7320465,-73.8764917,081,081047500,POINT (-73.8764917 40.7320465)
4028827502,15,QN,2882,7502,404,047500,85-24 57 AVENUE,40.731904,-73.8766868,081,081047500,POINT (-73.8766868 40.731904)
4028857501,46,QN,2885,7501,406,068700,60-70 WOODHAVEN BOULEVARD,40.7301477,-73.8719996,081,081068700,POINT (-73.8719996 40.7301477)
4028857502,7,QN,2885,7502,406,068700,86-18 60 ROAD,40.7303621,-73.8721976,081,081068700,POINT (-73.8721976 40.7303621)
4028917502,21,QN,2891,7502,404,047900,84-32 GRAND AVENUE,40.7341116,-73.882705,081,081047900,POINT (-73.882705 40.7341116)
4029030018,9,QN,2903,18,404,049900,52-32 83 STREET,40.732158,-73.883376,081,081049900,POINT (-73.883376 40.732158)
4029777501,92,QN,2977,7501,405,067900,62-96 WOODHAVEN BLVD,40.724612,-73.8699105,081,081067900,POINT (-73.8699105 40.724612)
